operator,conquest_epoch
Multiply,5631.0
Divide,2340.0
Modulo,4880.0
Add,2577.0
Subtract,2581.0
Multiply,5432.0
Divide,2302.0
Modulo,5143.0
Add,2617.0
Subtract,2650.0
Multiply,5589.0
Divide,2546.0
Modulo,4949.0
Add,2339.0
Subtract,2964.0
Multiply,5177.0
Divide,2389.0
Modulo,4508.0
Add,2273.0
Subtract,3272.0
Multiply,5498.0
Divide,2393.0
Modulo,5053.0
Add,2334.0
Subtract,2658.0
Multiply,5634.0
Divide,2571.0
Modulo,4364.0
Add,3073.0
Subtract,2556.0
Multiply,5799.0
Divide,2368.0
Modulo,4690.0
Add,2606.0
Subtract,2663.0
Multiply,6382.0
Divide,2415.0
Modulo,4365.0
Add,2539.0
Subtract,2786.0
Multiply,5701.0
Divide,2249.0
Modulo,4497.0
Add,2830.0
Subtract,2562.0
Multiply,6078.0
Divide,2509.0
Modulo,4817.0
Add,2232.0
Subtract,2443.0
Multiply,5345.0
Divide,2492.0
Modulo,4795.0
Add,2370.0
Subtract,2787.0
Multiply,5736.0
Divide,2544.0
Modulo,4810.0
Add,2322.0
Subtract,2808.0
Multiply,5552.0
Divide,2427.0
Modulo,5234.0
Add,2758.0
Subtract,2705.0
Multiply,5984.0
Divide,2561.0
Modulo,4623.0
Add,2514.0
Subtract,2991.0
Multiply,5832.0
Divide,2204.0
Modulo,5629.0
Add,2719.0
Subtract,2713.0
Multiply,5756.0
Divide,2340.0
Modulo,4963.0
Add,2193.0
Subtract,2329.0
Multiply,5776.0
Divide,2353.0
Modulo,4773.0
Add,2924.0
Subtract,3260.0
Multiply,5632.0
Divide,2319.0
Modulo,5580.0
Add,3231.0
Subtract,2914.0
Multiply,6473.0
Divide,2588.0
Modulo,4580.0
Add,3129.0
Subtract,2815.0
Multiply,6407.0
Divide,2406.0
Modulo,4621.0
Add,2284.0
Subtract,3094.0
Multiply,5853.0
Divide,2478.0
Modulo,5049.0
Add,2435.0
Subtract,2511.0
Multiply,6009.0
Divide,2429.0
Modulo,4951.0
Add,3046.0
Subtract,3079.0
Multiply,6139.0
Divide,2310.0
Modulo,4654.0
Add,2184.0
Subtract,2431.0
Multiply,5252.0
Divide,2364.0
Modulo,4345.0
Add,2183.0
Subtract,2522.0
Multiply,6184.0
Divide,2662.0
Modulo,5136.0
Add,2475.0
Subtract,3408.0
Multiply,5824.0
Divide,2391.0
Modulo,4645.0
Add,2864.0
Subtract,2385.0
Multiply,5142.0
Divide,2472.0
Modulo,4738.0
Add,2555.0
Subtract,3254.0
Multiply,5338.0
Divide,2570.0
Modulo,4449.0
Add,2466.0
Subtract,2681.0
Multiply,5839.0
Divide,2362.0
Modulo,4396.0
Add,2314.0
Subtract,2801.0
Multiply,5812.0
Divide,2328.0
Modulo,4358.0
Add,2459.0
Subtract,3102.0
Multiply,6115.0
Divide,2506.0
Modulo,4875.0
Add,2417.0
Subtract,3037.0
Multiply,6218.0
Divide,2438.0
Modulo,4624.0
Add,2519.0
Subtract,2952.0
Multiply,5824.0
Divide,2509.0
Modulo,4450.0
Add,2401.0
Subtract,3112.0
Multiply,5750.0
Divide,2348.0
Modulo,4460.0
Add,2770.0
Subtract,3219.0
Multiply,5954.0
Divide,2585.0
Modulo,4363.0
Add,2749.0
Subtract,3167.0
Multiply,5848.0
Divide,2338.0
Modulo,4981.0
Add,2415.0
Subtract,3116.0
Multiply,6153.0
Divide,2321.0
Modulo,4949.0
Add,2497.0
Subtract,3078.0
Multiply,6079.0
Divide,2615.0
Modulo,4440.0
Add,3123.0
Subtract,3160.0
Multiply,5609.0
Divide,2449.0
Modulo,4072.0
Add,2057.0
Subtract,2506.0
Multiply,6716.0
Divide,2294.0
Modulo,5048.0
Add,2739.0
Subtract,2517.0
Multiply,6221.0
Divide,2528.0
Modulo,4293.0
Add,2262.0
Subtract,2827.0
Multiply,5961.0
Divide,2276.0
Modulo,4232.0
Add,2920.0
Subtract,2941.0
Multiply,5752.0
Divide,2288.0
Modulo,4988.0
Add,2264.0
Subtract,2783.0
Multiply,5916.0
Divide,2203.0
Modulo,4475.0
Add,3535.0
Subtract,2329.0
Multiply,6193.0
Divide,2232.0
Modulo,4610.0
Add,2745.0
Subtract,2225.0
Multiply,6740.0
Divide,2272.0
Modulo,4740.0
Add,3391.0
Subtract,2689.0
Multiply,6207.0
Divide,2352.0
Modulo,5381.0
Add,2588.0
Subtract,2623.0
Multiply,5764.0
Divide,2606.0
Modulo,5874.0
Add,2169.0
Subtract,2722.0
Multiply,5724.0
Divide,2328.0
Modulo,5339.0
Add,2075.0
Subtract,3346.0
Multiply,6326.0
Divide,2527.0
Modulo,4392.0
Add,2079.0
Subtract,2884.0
Multiply,5535.0
Divide,2530.0
Modulo,5373.0
Add,3033.0
Subtract,3257.0
Multiply,6042.0
Divide,2402.0
Modulo,5051.0
Add,2571.0
Subtract,2909.0
Multiply,5774.0
Divide,2208.0
Modulo,5069.0
Add,2277.0
Subtract,2346.0
Multiply,5236.0
Divide,2575.0
Modulo,4563.0
Add,3150.0
Subtract,2428.0
Multiply,5555.0
Divide,2364.0
Modulo,5316.0
Add,2239.0
Subtract,3016.0
Multiply,5984.0
Divide,2554.0
Modulo,4798.0
Add,2913.0
Subtract,3108.0
Multiply,5476.0
Divide,2418.0
Modulo,5547.0
Add,2142.0
Subtract,2492.0
Multiply,5480.0
Divide,2474.0
Modulo,5532.0
Add,2254.0
Subtract,3000.0
Multiply,5881.0
Divide,2449.0
Modulo,4959.0
Add,2678.0
Subtract,2844.0
Multiply,6103.0
Divide,2367.0
Modulo,4557.0
Add,2303.0
Subtract,2736.0
Multiply,6313.0
Divide,2314.0
Modulo,4628.0
Add,2300.0
Subtract,3106.0
Multiply,6047.0
Divide,2449.0
Modulo,4919.0
Add,2636.0
Subtract,2752.0
Multiply,5967.0
Divide,2545.0
Modulo,4936.0
Add,2668.0
Subtract,2395.0
Multiply,5535.0
Divide,2469.0
Modulo,5312.0
Add,2532.0
Subtract,2422.0
Multiply,5659.0
Divide,2461.0
Modulo,4924.0
Add,2553.0
Subtract,3072.0
Multiply,6238.0
Divide,2271.0
Modulo,4640.0
Add,2591.0
Subtract,2982.0
Multiply,6046.0
Divide,2429.0
Modulo,5004.0
Add,3047.0
Subtract,2374.0
Multiply,5932.0
Divide,2421.0
Modulo,5355.0
Add,2575.0
Subtract,3029.0
Multiply,5544.0
Divide,2546.0
Modulo,4997.0
Add,2490.0
Subtract,3109.0
Multiply,5802.0
Divide,2311.0
Modulo,4960.0
Add,2921.0
Subtract,3407.0
Multiply,5430.0
Divide,2316.0
Modulo,4584.0
Add,2293.0
Subtract,3170.0
Multiply,6083.0
Divide,2330.0
Modulo,5464.0
Add,2909.0
Subtract,2916.0
Multiply,6140.0
Divide,2427.0
Modulo,4618.0
Add,2511.0
Subtract,3327.0
Multiply,5362.0
Divide,2567.0
Modulo,4429.0
Add,2668.0
Subtract,2753.0
Multiply,5411.0
Divide,2256.0
Modulo,5067.0
Add,2775.0
Subtract,2567.0
Multiply,5623.0
Divide,2547.0
Modulo,4918.0
Add,2438.0
Subtract,3235.0
Multiply,6628.0
Divide,2500.0
Modulo,5253.0
Add,2523.0
Subtract,2900.0
Multiply,5559.0
Divide,2389.0
Modulo,5549.0
Add,3017.0
Subtract,2674.0
Multiply,6364.0
Divide,2566.0
Modulo,4481.0
Add,2377.0
Subtract,3464.0
Multiply,5868.0
Divide,2365.0
Modulo,4437.0
Add,2665.0
Subtract,2631.0
Multiply,5865.0
Divide,2347.0
Modulo,5107.0
Add,2707.0
Subtract,2956.0
Multiply,5552.0
Divide,2399.0
Modulo,4824.0
Add,2836.0
Subtract,2518.0
Multiply,6082.0
Divide,2531.0
Modulo,4690.0
Add,2626.0
Subtract,2744.0
Multiply,5459.0
Divide,2465.0
Modulo,4981.0
Add,2519.0
Subtract,3150.0
Multiply,6473.0
Divide,2406.0
Modulo,5675.0
Add,3355.0
Subtract,2184.0
Multiply,6312.0
Divide,2422.0
Modulo,5162.0
Add,2582.0
Subtract,2109.0
Multiply,5859.0
Divide,2559.0
Modulo,5003.0
Add,3017.0
Subtract,2638.0
Multiply,5749.0
Divide,2497.0
Modulo,4792.0
Add,2559.0
Subtract,3092.0
Multiply,5437.0
Divide,2366.0
Modulo,4798.0
Add,2982.0
Subtract,3275.0
Multiply,6494.0
Divide,2375.0
Modulo,5071.0
Add,2268.0
Subtract,2680.0
Multiply,5794.0
Divide,2513.0
Modulo,4747.0
Add,2178.0
Subtract,3212.0
Multiply,5994.0
Divide,2524.0
Modulo,4769.0
Add,2402.0
Subtract,2547.0
Multiply,6149.0
Divide,2452.0
Modulo,4466.0
Add,3156.0
Subtract,2724.0
Multiply,5932.0
Divide,2426.0
Modulo,4466.0
Add,2066.0
Subtract,2293.0
Multiply,5470.0
Divide,2262.0
Modulo,4617.0
Add,2859.0
Subtract,2441.0
Multiply,5978.0
Divide,2405.0
Modulo,4591.0
Add,2485.0
Subtract,2502.0
Multiply,5130.0
Divide,2350.0
Modulo,4394.0
Add,3276.0
Subtract,2915.0
Multiply,6200.0
Divide,2478.0
Modulo,5262.0
Add,2564.0
Subtract,3021.0
Multiply,5660.0
Divide,2458.0
Modulo,4881.0
Add,2784.0
Subtract,3162.0
Multiply,5877.0
Divide,2239.0
Modulo,5276.0
Add,1958.0
Subtract,2648.0
Multiply,5773.0
Divide,2576.0
Modulo,5113.0
Add,3041.0
Subtract,3182.0
Multiply,5604.0
Divide,2507.0
Modulo,5449.0
Add,2955.0
Subtract,2473.0
Multiply,5756.0
Divide,2506.0
Modulo,5010.0
Add,2679.0
Subtract,2836.0
Multiply,5541.0
Divide,2376.0
Modulo,4721.0
Add,2705.0
Subtract,2808.0
Multiply,5813.0
Divide,2490.0
Modulo,5008.0
Add,2675.0
Subtract,2592.0
Multiply,6744.0
Divide,2425.0
Modulo,4431.0
Add,2370.0
Subtract,2763.0
Multiply,6109.0
Divide,2309.0
Modulo,5252.0
Add,1927.0
Subtract,2335.0
Multiply,5981.0
Divide,2557.0
Modulo,4852.0
Add,2423.0
Subtract,3180.0
Multiply,5647.0
Divide,2385.0
Modulo,4520.0
Add,2613.0
Subtract,2298.0
Multiply,6431.0
Divide,2269.0
Modulo,4487.0
Add,2737.0
Subtract,2757.0
Multiply,6179.0
Divide,2472.0
Modulo,5012.0
Add,2533.0
Subtract,3310.0
Multiply,6165.0
Divide,2429.0
Modulo,4825.0
Add,3018.0
Subtract,2898.0
Multiply,6149.0
Divide,2505.0
Modulo,4950.0
Add,2504.0
Subtract,3493.0
Multiply,5767.0
Divide,2468.0
Modulo,4960.0
Add,2802.0
Subtract,2904.0
Multiply,6625.0
Divide,2417.0
Modulo,4509.0
Add,2542.0
Subtract,2859.0
Multiply,5726.0
Divide,2534.0
Modulo,5434.0
Add,2295.0
Subtract,2608.0
Multiply,6322.0
Divide,2492.0
Modulo,4596.0
Add,3071.0
Subtract,2497.0
Multiply,5662.0
Divide,2417.0
Modulo,4808.0
Add,2986.0
Subtract,2844.0
Multiply,5960.0
Divide,2439.0
Modulo,4959.0
Add,3148.0
Subtract,2608.0
Multiply,5773.0
Divide,2326.0
Modulo,5050.0
Add,2910.0
Subtract,3248.0
Multiply,6160.0
Divide,2445.0
Modulo,4785.0
Add,2569.0
Subtract,3008.0
Multiply,5835.0
Divide,2620.0
Modulo,4802.0
Add,3919.0
Subtract,3021.0
Multiply,6030.0
Divide,2674.0
Modulo,4642.0
Add,2893.0
Subtract,3219.0
Multiply,5823.0
Divide,2336.0
Modulo,5095.0
Add,2091.0
Subtract,2415.0
Multiply,6088.0
Divide,2618.0
Modulo,4912.0
Add,2441.0
Subtract,2564.0
Multiply,5200.0
Divide,2268.0
Modulo,4490.0
Add,2707.0
Subtract,2430.0
Multiply,6207.0
Divide,2371.0
Modulo,4729.0
Add,2421.0
Subtract,2892.0
Multiply,5856.0
Divide,2350.0
Modulo,4710.0
Add,2465.0
Subtract,3051.0
Multiply,6194.0
Divide,2530.0
Modulo,4830.0
Add,3275.0
Subtract,2406.0
Multiply,5828.0
Divide,2473.0
Modulo,4630.0
Add,2637.0
Subtract,2282.0
Multiply,5642.0
Divide,2290.0
Modulo,4379.0
Add,3126.0
Subtract,2625.0
Multiply,5833.0
Divide,2420.0
Modulo,4535.0
Add,2629.0
Subtract,2374.0
Multiply,6271.0
Divide,2392.0
Modulo,5286.0
Add,3218.0
Subtract,3195.0
Multiply,5938.0
Divide,2310.0
Modulo,4839.0
Add,2264.0
Subtract,3251.0
Multiply,6425.0
Divide,2364.0
Modulo,4721.0
Add,2200.0
Subtract,2864.0
Multiply,5403.0
Divide,2319.0
Modulo,4731.0
Add,2440.0
Subtract,2663.0
Multiply,5990.0
Divide,2301.0
Modulo,4580.0
Add,2541.0
Subtract,2745.0
Multiply,5654.0
Divide,2276.0
Modulo,4478.0
Add,2581.0
Subtract,2546.0
Multiply,5948.0
Divide,2403.0
Modulo,4584.0
Add,2598.0
Subtract,1965.0
Multiply,5358.0
Divide,2298.0
Modulo,4972.0
Add,2184.0
Subtract,2839.0
Multiply,5787.0
Divide,2476.0
Modulo,5251.0
Add,2491.0
Subtract,2425.0
Multiply,6731.0
Divide,2330.0
Modulo,4543.0
Add,3170.0
Subtract,3196.0
Multiply,5470.0
Divide,2508.0
Modulo,4531.0
Add,3014.0
Subtract,2497.0
Multiply,5948.0
Divide,2357.0
Modulo,4845.0
Add,2453.0
Subtract,2977.0
Multiply,5993.0
Divide,2520.0
Modulo,4674.0
Add,2230.0
Subtract,2741.0
Multiply,6115.0
Divide,2399.0
Modulo,4591.0
Add,3283.0
Subtract,2473.0
Multiply,5736.0
Divide,2480.0
Modulo,4953.0
Add,3041.0
Subtract,2803.0
Multiply,5824.0
Divide,2367.0
Modulo,5118.0
Add,2639.0
Subtract,3438.0
Multiply,5757.0
Divide,2407.0
Modulo,4732.0
Add,2019.0
Subtract,3208.0
Multiply,5910.0
Divide,2475.0
Modulo,5107.0
Add,2403.0
Subtract,2720.0
Multiply,5877.0
Divide,2266.0
Modulo,5242.0
Add,3377.0
Subtract,2638.0
Multiply,5803.0
Divide,2596.0
Modulo,5138.0
Add,2401.0
Subtract,2737.0
Multiply,6298.0
Divide,2318.0
Modulo,4832.0
Add,2888.0
Subtract,3378.0
Multiply,6779.0
Divide,2435.0
Modulo,5025.0
Add,2385.0
Subtract,2966.0
Multiply,5578.0
Divide,2374.0
Modulo,4638.0
Add,2468.0
Subtract,2738.0
Multiply,6281.0
Divide,2266.0
Modulo,4797.0
Add,3014.0
Subtract,2785.0
Multiply,5851.0
Divide,2334.0
Modulo,4862.0
Add,2718.0
Subtract,2694.0
Multiply,6698.0
Divide,2417.0
Modulo,4542.0
Add,2609.0
Subtract,2909.0
Multiply,5766.0
Divide,2438.0
Modulo,4991.0
Add,2612.0
Subtract,2734.0
Multiply,5834.0
Divide,2330.0
Modulo,4803.0
Add,3101.0
Subtract,3081.0
Multiply,6438.0
Divide,2335.0
Modulo,4591.0
Add,2547.0
Subtract,2535.0
Multiply,6595.0
Divide,2692.0
Modulo,4323.0
Add,3017.0
Subtract,3278.0
Multiply,5735.0
Divide,2429.0
Modulo,4633.0
Add,2630.0
Subtract,2588.0
Multiply,5583.0
Divide,2402.0
Modulo,4459.0
Add,2593.0
Subtract,3577.0
Multiply,5943.0
Divide,2378.0
Modulo,4805.0
Add,2325.0
Subtract,2520.0
Multiply,6594.0
Divide,2596.0
Modulo,4704.0
Add,1963.0
Subtract,3080.0
Multiply,5486.0
Divide,2395.0
Modulo,4591.0
Add,2943.0
Subtract,2883.0
Multiply,5850.0
Divide,2350.0
Modulo,5488.0
Add,3087.0
Subtract,2689.0
Multiply,6335.0
Divide,2387.0
Modulo,4578.0
Add,2319.0
Subtract,2820.0
Multiply,5496.0
Divide,2484.0
Modulo,5288.0
Add,2651.0
Subtract,3480.0
Multiply,5563.0
Divide,2457.0
Modulo,5160.0
Add,2581.0
Subtract,2836.0
Multiply,5903.0
Divide,2389.0
Modulo,4798.0
Add,2196.0
Subtract,2516.0
Multiply,5789.0
Divide,2428.0
Modulo,4691.0
Add,2392.0
Subtract,2896.0
Multiply,6069.0
Divide,2505.0
Modulo,5258.0
Add,2346.0
Subtract,2951.0
Multiply,6043.0
Divide,2381.0
Modulo,5376.0
Add,3167.0
Subtract,2939.0
Multiply,5663.0
Divide,2404.0
Modulo,4961.0
Add,3202.0
Subtract,3110.0
Multiply,6095.0
Divide,2535.0
Modulo,5342.0
Add,2274.0
Subtract,2710.0
Multiply,5596.0
Divide,2237.0
Modulo,4866.0
Add,2606.0
Subtract,2375.0
Multiply,5840.0
Divide,2344.0
Modulo,5058.0
Add,2342.0
Subtract,2829.0
Multiply,5844.0
Divide,2260.0
Modulo,5085.0
Add,2838.0
Subtract,2757.0
Multiply,6173.0
Divide,2392.0
Modulo,4809.0
Add,2583.0
Subtract,3016.0
Multiply,5813.0
Divide,2396.0
Modulo,4786.0
Add,2390.0
Subtract,2989.0
Multiply,5668.0
Divide,2305.0
Modulo,5105.0
Add,2795.0
Subtract,2780.0
Multiply,5484.0
Divide,2322.0
Modulo,4648.0
Add,2643.0
Subtract,2232.0
Multiply,5907.0
Divide,2219.0
Modulo,4885.0
Add,2687.0
Subtract,3603.0
Multiply,5903.0
Divide,2420.0
Modulo,5017.0
Add,2664.0
Subtract,2970.0
Multiply,5843.0
Divide,2400.0
Modulo,4604.0
Add,2284.0
Subtract,2770.0
Multiply,5641.0
Divide,2325.0
Modulo,4770.0
Add,2952.0
Subtract,3059.0
Multiply,5533.0
Divide,2259.0
Modulo,4430.0
Add,2295.0
Subtract,2813.0
Multiply,6132.0
Divide,2342.0
Modulo,4459.0
Add,3420.0
Subtract,2866.0
Multiply,5482.0
Divide,2424.0
Modulo,4698.0
Add,2726.0
Subtract,2985.0
Multiply,5799.0
Divide,2410.0
Modulo,4883.0
Add,2277.0
Subtract,3069.0
Multiply,5691.0
Divide,2351.0
Modulo,4698.0
Add,2257.0
Subtract,2399.0
Multiply,6040.0
Divide,2554.0
Modulo,4528.0
Add,2179.0
Subtract,2910.0
Multiply,5854.0
Divide,2368.0
Modulo,4915.0
Add,2512.0
Subtract,2672.0
Multiply,6372.0
Divide,2504.0
Modulo,4480.0
Add,2664.0
Subtract,2770.0
Multiply,5602.0
Divide,2356.0
Modulo,4699.0
Add,2390.0
Subtract,2684.0
Multiply,6606.0
Divide,2441.0
Modulo,4614.0
Add,2511.0
Subtract,2575.0
Multiply,6178.0
Divide,2463.0
Modulo,4364.0
Add,2081.0
Subtract,2722.0
Multiply,5723.0
Divide,2442.0
Modulo,5446.0
Add,3009.0
Subtract,2962.0
Multiply,5835.0
Divide,2450.0
Modulo,4586.0
Add,2447.0
Subtract,3029.0
Multiply,6261.0
Divide,2368.0
Modulo,4823.0
Add,2030.0
Subtract,2654.0
Multiply,6224.0
Divide,2541.0
Modulo,4643.0
Add,2632.0
Subtract,2849.0
Multiply,5450.0
Divide,2337.0
Modulo,4403.0
Add,2932.0
Subtract,2526.0
Multiply,5967.0
Divide,2360.0
Modulo,4358.0
Add,2797.0
Subtract,2646.0
Multiply,6035.0
Divide,2525.0
Modulo,5068.0
Add,2817.0
Subtract,2832.0
Multiply,6203.0
Divide,2284.0
Modulo,4940.0
Add,3010.0
Subtract,2662.0
Multiply,6424.0
Divide,2308.0
Modulo,4744.0
Add,2130.0
Subtract,2919.0
Multiply,5740.0
Divide,2362.0
Modulo,5155.0
Add,2408.0
Subtract,3266.0
Multiply,6016.0
Divide,2328.0
Modulo,4893.0
Add,2140.0
Subtract,2934.0
Multiply,5984.0
Divide,2394.0
Modulo,4964.0
Add,2360.0
Subtract,3331.0
Multiply,5599.0
Divide,2477.0
Modulo,4260.0
Add,2456.0
Subtract,2623.0
Multiply,5343.0
Divide,2365.0
Modulo,5349.0
Add,2180.0
Subtract,3136.0
Multiply,5541.0
Divide,2642.0
Modulo,5050.0
Add,2468.0
Subtract,2665.0
Multiply,6105.0
Divide,2376.0
Modulo,4636.0
Add,2697.0
Subtract,2965.0
Multiply,5623.0
Divide,2323.0
Modulo,4883.0
Add,2361.0
Subtract,2206.0
Multiply,6640.0
Divide,2511.0
Modulo,5348.0
Add,2674.0
Subtract,2407.0
Multiply,5779.0
Divide,2373.0
Modulo,5447.0
Add,2353.0
Subtract,2927.0
Multiply,5769.0
Divide,2552.0
Modulo,4721.0
Add,2906.0
Subtract,2880.0
Multiply,6580.0
Divide,2394.0
Modulo,4478.0
Add,2211.0
Subtract,2530.0
Multiply,6490.0
Divide,2347.0
Modulo,5411.0
Add,3250.0
Subtract,3046.0
Multiply,6602.0
Divide,2302.0
Modulo,4809.0
Add,2758.0
Subtract,2188.0
Multiply,5778.0
Divide,2266.0
Modulo,4404.0
Add,2426.0
Subtract,2549.0
Multiply,6276.0
Divide,2396.0
Modulo,5256.0
Add,3116.0
Subtract,3271.0
Multiply,6097.0
Divide,2485.0
Modulo,4776.0
Add,2317.0
Subtract,3381.0
Multiply,5625.0
Divide,2559.0
Modulo,5186.0
Add,2603.0
Subtract,2839.0
Multiply,5640.0
Divide,2469.0
Modulo,4407.0
Add,2463.0
Subtract,2877.0
Multiply,6085.0
Divide,2304.0
Modulo,5057.0
Add,2270.0
Subtract,3017.0
Multiply,6169.0
Divide,2485.0
Modulo,4813.0
Add,2543.0
Subtract,2341.0
Multiply,6044.0
Divide,2351.0
Modulo,5241.0
Add,2516.0
Subtract,2530.0
Multiply,5812.0
Divide,2414.0
Modulo,4993.0
Add,2775.0
Subtract,2851.0
Multiply,5404.0
Divide,2397.0
Modulo,4683.0
Add,2623.0
Subtract,2821.0
Multiply,5625.0
Divide,2475.0
Modulo,5081.0
Add,2442.0
Subtract,2582.0
Multiply,6385.0
Divide,2432.0
Modulo,5096.0
Add,2656.0
Subtract,2337.0
Multiply,6103.0
Divide,2355.0
Modulo,4965.0
Add,2238.0
Subtract,2406.0
Multiply,5874.0
Divide,2558.0
Modulo,4707.0
Add,2241.0
Subtract,2797.0
Multiply,5564.0
Divide,2433.0
Modulo,4804.0
Add,2578.0
Subtract,3216.0
Multiply,6601.0
Divide,2515.0
Modulo,4695.0
Add,2633.0
Subtract,2709.0
Multiply,5845.0
Divide,2300.0
Modulo,4773.0
Add,2747.0
Subtract,2558.0
Multiply,5997.0
Divide,2473.0
Modulo,4516.0
Add,3030.0
Subtract,2767.0
Multiply,6007.0
Divide,2458.0
Modulo,5461.0
Add,3396.0
Subtract,3429.0
Multiply,5884.0
Divide,2769.0
Modulo,4771.0
Add,3246.0
Subtract,2664.0
Multiply,6049.0
Divide,2579.0
Modulo,4653.0
Add,2322.0
Subtract,2915.0
Multiply,4888.0
Divide,2319.0
Modulo,4379.0
Add,2373.0
Subtract,3100.0
Multiply,5942.0
Divide,2275.0
Modulo,4818.0
Add,2932.0
Subtract,2997.0
Multiply,6257.0
Divide,2375.0
Modulo,4591.0
Add,2789.0
Subtract,2528.0
Multiply,5718.0
Divide,2235.0
Modulo,4905.0
Add,2709.0
Subtract,2745.0
Multiply,5944.0
Divide,2376.0
Modulo,4831.0
Add,2356.0
Subtract,3426.0
Multiply,6371.0
Divide,2398.0
Modulo,4635.0
Add,2925.0
Subtract,2907.0
Multiply,6218.0
Divide,2337.0
Modulo,4719.0
Add,2815.0
Subtract,2542.0
Multiply,5397.0
Divide,2373.0
Modulo,4883.0
Add,2065.0
Subtract,2512.0
Multiply,6328.0
Divide,2505.0
Modulo,4773.0
Add,2168.0
Subtract,3131.0
Multiply,5864.0
Divide,2406.0
Modulo,4173.0
Add,2433.0
Subtract,2605.0
Multiply,6706.0
Divide,2497.0
Modulo,4703.0
Add,2569.0
Subtract,2801.0
Multiply,6206.0
Divide,2358.0
Modulo,5129.0
Add,2367.0
Subtract,2812.0
Multiply,5889.0
Divide,2436.0
Modulo,4987.0
Add,2173.0
Subtract,2678.0
Multiply,5666.0
Divide,2418.0
Modulo,4465.0
Add,2515.0
Subtract,3126.0
Multiply,6401.0
Divide,2269.0
Modulo,4752.0
Add,2318.0
Subtract,3071.0
Multiply,5472.0
Divide,2448.0
Modulo,5006.0
Add,2193.0
Subtract,2489.0
Multiply,5660.0
Divide,2524.0
Modulo,4334.0
Add,2439.0
Subtract,2910.0
Multiply,6053.0
Divide,2454.0
Modulo,5171.0
Add,2489.0
Subtract,2523.0
Multiply,5810.0
Divide,2368.0
Modulo,4698.0
Add,2245.0
Subtract,2426.0
Multiply,6022.0
Divide,2364.0
Modulo,4579.0
Add,2323.0
Subtract,3562.0
Multiply,5708.0
Divide,2270.0
Modulo,4819.0
Add,2786.0
Subtract,2711.0
Multiply,6244.0
Divide,2240.0
Modulo,5035.0
Add,2373.0
Subtract,2448.0
Multiply,5809.0
Divide,2600.0
Modulo,4853.0
Add,2411.0
Subtract,2758.0
Multiply,5869.0
Divide,2420.0
Modulo,4840.0
Add,2903.0
Subtract,3568.0
Multiply,5897.0
Divide,2364.0
Modulo,5325.0
Add,2185.0
Subtract,3304.0
Multiply,5964.0
Divide,2454.0
Modulo,5001.0
Add,2692.0
Subtract,2719.0
Multiply,5926.0
Divide,2511.0
Modulo,4390.0
Add,2289.0
Subtract,2899.0
Multiply,5779.0
Divide,2323.0
Modulo,4636.0
Add,2498.0
Subtract,2681.0
Multiply,5589.0
Divide,2332.0
Modulo,4769.0
Add,3017.0
Subtract,2386.0
Multiply,6267.0
Divide,2264.0
Modulo,4413.0
Add,2116.0
Subtract,2791.0
Multiply,6736.0
Divide,2434.0
Modulo,4781.0
Add,2710.0
Subtract,2610.0
Multiply,5303.0
Divide,2468.0
Modulo,4490.0
Add,2436.0
Subtract,2413.0
Multiply,6091.0
Divide,2436.0
Modulo,5111.0
Add,2748.0
Subtract,2575.0
Multiply,5990.0
Divide,2506.0
Modulo,4525.0
Add,2447.0
Subtract,2327.0
Multiply,5597.0
Divide,2462.0
Modulo,4412.0
Add,2587.0
Subtract,3241.0
Multiply,6079.0
Divide,2263.0
Modulo,5068.0
Add,2750.0
Subtract,3359.0
Multiply,5987.0
Divide,2379.0
Modulo,4711.0
Add,2452.0
Subtract,2485.0
Multiply,6473.0
Divide,2359.0
Modulo,4841.0
Add,2430.0
Subtract,2840.0
Multiply,6246.0
Divide,2520.0
Modulo,4701.0
Add,2418.0
Subtract,2342.0
Multiply,6380.0
Divide,2466.0
Modulo,4854.0
Add,2275.0
Subtract,2649.0
Multiply,5686.0
Divide,2482.0
Modulo,5157.0
Add,2342.0
Subtract,2973.0
Multiply,5743.0
Divide,2341.0
Modulo,4828.0
Add,2520.0
Subtract,3069.0
Multiply,5460.0
Divide,2461.0
Modulo,5049.0
Add,2649.0
Subtract,2691.0
Multiply,6167.0
Divide,2377.0
Modulo,4600.0
Add,2404.0
Subtract,2858.0
Multiply,5641.0
Divide,2203.0
Modulo,4631.0
Add,2178.0
Subtract,3014.0
Multiply,5840.0
Divide,2415.0
Modulo,5285.0
Add,2523.0
Subtract,3070.0
Multiply,5504.0
Divide,2359.0
Modulo,4493.0
Add,2857.0
Subtract,3223.0
Multiply,5274.0
Divide,2267.0
Modulo,4816.0
Add,2730.0
Subtract,2700.0
Multiply,6253.0
Divide,2488.0
Modulo,4303.0
Add,2281.0
Subtract,3167.0
Multiply,5842.0
Divide,2310.0
Modulo,4586.0
Add,2708.0
Subtract,2585.0
Multiply,5649.0
Divide,2301.0
Modulo,4426.0
Add,2809.0
Subtract,2645.0
Multiply,6264.0
Divide,2269.0
Modulo,4973.0
Add,2649.0
Subtract,3120.0
Multiply,5721.0
Divide,2428.0
Modulo,4739.0
Add,3325.0
Subtract,2900.0
Multiply,5802.0
Divide,2407.0
Modulo,5134.0
Add,2435.0
Subtract,3087.0
Multiply,5626.0
Divide,2374.0
Modulo,5169.0
